chr	pos
chrX	1972370
chrX	7707991
chrX	8947814
chrX	2246294
chrX	5727025
chrX	8391738
chrX	548290
chrX	2300039
chrX	652302
chrX	5255140
chrX	430677
chrX	4353545
chrX	11092709
chrX	56754
chrX	7707991
chrX	7359345
chrX	8562422
chrX	224877
chrX	8116281
chrX	6926471
chrX	2820397
chrX	3607574
chrX	7111803
chrX	1768500
chrX	10521593
chrX	4611050
chrX	6614312
chrX	2583189
chrX	1579519
chrX	2045263
chrX	1735614
chrX	1331250
chrX	748585
chrX	5660564
chrX	4334741
chrX	1834295
chrX	2566393
chrX	2933456
chrX	2937065
chrX	7821277
chrX	15915260
chrX	15636707
chrX	3332121
chrX	12492441
chrX	5397000
chrX	6943380
chrX	8987940
chrX	1210095
chrX	3842274
chrX	11738
chrX	4845812
chrX	13911551
chrX	6676024
chrX	5397000
chrX	2650277
chrX	17347553
chrX	1432293
chrX	4954339
chrX	2923520
chrX	7441774
chrX	4129067
chrX	2328524
chrX	8530707
chrX	413747
chrX	3401891
chrX	11909048
chrX	4275856
chrX	14245043
chrX	10726251
chrX	7370310
chrX	10606049
chrX	7541544
chrX	15100785
chrX	8445169
chrX	5091012
chrX	12163360
chrX	4446790
chrX	3085837
chrX	5878058
chrX	3144012
chrX	4648620
chrX	3592495
chrX	7273053
chrX	1765039
chrX	4076227
chrX	1385695
chrX	8530707
chrX	9866526
chrX	8119120
chrX	2818591
chrX	4733773
chrX	6926471
chrX	5359332
chrX	8563426
chrX	354738
chrX	3160799
chrX	185189
chrX	332491
chrX	6391332
chrX	4590270
chrX	3824921
chrX	2994235
chrX	11738
chrX	1860496
chrX	2503326
chrX	1884797
chrX	6658408
chrX	2094317
chrX	10212721
chrX	12816310
chrX	1082444
chrX	10022032
chrX	4249589
chrX	6001225
chrX	2713269
chrX	2688985
chrX	1099704
chrX	1479089
chrX	9050722
chrX	13384497
chrX	3604764
chrX	8463107
chrX	2214311
chrX	12244655
chrX	5817692
chrX	1473123
chrX	6383326
chrX	11432352
chrX	4630048
chrX	7351834
chrX	6814074
chrX	7003110
chrX	1958472
chrX	2476688
chrX	3496735
chrX	2651627
chrX	792899
chrX	12551639
chrX	1303240
chrX	3091244
chrX	6253283
chrX	6591012
chrX	1851265
chrX	8819307
chrX	4280059
chrX	4568881
chrX	5434445
chrX	8418266
chrX	8563426
chrX	478985
chrX	5340379
chrX	6066463
chrX	6512553
chrX	1823971
chrX	1181486
chrX	10503077
chrX	3273279
chrX	4845812
chrX	2150992
chrX	6985079
chrX	3669661
chrX	9300970
chrX	8442446
chrX	15582769
chrX	11285212
chrX	1823971
chrX	6814074
chrX	1099704
chrX	4066259
chrX	7288625
chrX	445296
chrX	2922723
chrX	11446924
chrX	5658774
chrX	10248294
chrX	2437499
chrX	2850545
chrX	9236544
chrX	8581807
chrX	1054957
chrX	5378392
chrX	15573356
chrX	6756325
chrX	2299820
chrX	1620582
chrX	7255297
chrX	2450971
chrX	11743807
chrX	5504553
chrX	5369908
chrX	3943365
chrX	1972847
chrX	7466376
chrX	7510844
chrX	6223791
chrX	3144012
chrX	4944666
chrX	6844936
chrX	9621917
chrX	6687628
chrX	7485952
chrX	2696004
chrX	1584288
chrX	5703355
chrX	7027787
chrX	11019306
chrX	10828577
chrX	4465638
chrX	26387
chrX	5527160
chrX	2881350
chrX	4232445
chrX	5877152
chrX	5492815
chrX	385373
chrX	881160
chrX	3105577
chrX	8557816
chrX	8373005
chrX	6863471
chrX	3388793
chrX	6791390
chrX	1052268
chrX	10209630
chrX	2903972
chrX	11917984
chrX	7466527
chrX	9429797
chrX	124275
chrX	7339294
chrX	1719190
chrX	6502439
chrX	3297094
chrX	10259744
chrX	997274
chrX	6878043
chrX	268910
chrX	1442779
chrX	925211
chrX	5672030
chrX	6182035
chrX	2588637
chrX	7982994
chrX	11464163
chrX	3297094
chrX	7294906
chrX	7880065
chrX	519084
chrX	9131070
chrX	6118227
chrX	10624073
chrX	3545706
chrX	2664713
chrX	4783188
chrX	475018
chrX	2311011
chrX	8514130
chrX	6503600
chrX	2704881
chrX	4615122
chrX	2994235
chrX	14476758
chrX	3445779
chrX	3386027
chrX	11055774
chrX	6550701
chrX	629982
chrX	6989515
chrX	7155965
chrX	792899
chrX	3999016
chrX	1007006
chrX	1744093
chrX	6264719
chrX	1087982
chrX	13560488
chrX	9423586
chrX	2041721
chrX	1116566
chrX	7764523
chrX	12190004
chrX	4449058
chrX	5173524
chrX	3637269
chrX	4094331
chrX	2718779
chrX	6262277
chrX	10606049
chrX	2036991
chrX	1378488
chrX	2214311
chrX	24301
chrX	13618587
chrX	2105842
chrX	6348732
chrX	3963288
chrX	11232579
chrX	6758314
chrX	7259282
chrX	287384
chrX	6460825
chrX	4862819
chrX	1023434
chrX	2665027
chrX	520015
chrX	1754568
chrX	2328524
chrX	660542
chrX	4689186
chrX	6487728
chrX	7572207
chrX	847698
chrX	9930292
chrX	7108161
chrX	7496272
chrX	100602
chrX	12330565
chrX	4656435
chrX	7008618
chrX	1491325
chrX	2467528
chrX	3831892
chrX	5625193
chrX	6199519
chrX	5665674
chrX	11756432
chrX	2048729
chrX	4846666
chrX	8967075
chrX	5423018
chrX	6318000
chrX	2237420
chrX	4256749
chrX	3152315
chrX	6499410
chrX	4509647
chrX	5727025
chrX	4787486
chrX	7867003
chrX	4902776
chrX	11362758
chrX	3127476
chrX	8755499
chrX	10943695
chrX	10107832
chrX	393218
chrX	14265916
chrX	7957559
chrX	3456396
chrX	2238139
chrX	2130276
chrX	4581786
chrX	7483490
chrX	9057656
chrX	2150819
chrX	3722491
chrX	6053510
chrX	10280287
chrX	5660564
chrX	4806381
chrX	2716605
chrX	11055774
chrX	6325367
chrX	1608520
chrX	4452462
chrX	2049311
chrX	8896015
chrX	1767184
chrX	1181993
chrX	1392519
chrX	5848893
chrX	3961480
chrX	6488252
chrX	14844227
chrX	651015
chrX	9519950
chrX	1085535
chrX	1773279
chrX	4831238
chrX	11232579
chrX	5729179
chrX	481983
chrX	7371410
chrX	3201950
chrX	1150383
chrX	2397058
chrX	3086178
chrX	1912402
chrX	7264174
chrX	2093119
chrX	3807216
chrX	10840947
chrX	1408398
chrX	2194185
chrX	2816577
chrX	6865911
chrX	5670458
chrX	1912402
chrX	12575218
chrX	6531616
chrX	13637174
chrX	2820397
chrX	1768500
chrX	3224449
chrX	4633922
chrX	9409782
chrX	13319126
chrX	11917984
chrX	6583419
chrX	6264719
chrX	3710553
chrX	15822452
chrX	895970
chrX	2632196
chrX	3963288
chrX	2537396
chrX	3981346
chrX	5130084
chrX	13115026
chrX	15325272
chrX	10084812
chrX	11971034
chrX	3256893
chrX	9783517
chrX	9547979
chrX	3022430
chrX	5611841
chrX	12955488
chrX	7626596
chrX	609355
chrX	5877152
chrX	7457665
chrX	9793237
chrX	645417
chrX	6799937
chrX	11151059
chrX	4302180
chrX	5010704
chrX	5391283
chrX	11222224
chrX	3150895
chrX	13751533
chrX	2906177
chrX	14497301
chrX	3698326
chrX	10838769
chrX	65238
chrX	8542178
chrX	10361941
chrX	2476688
chrX	5730282
chrX	3419842
chrX	7298949
chrX	10960787
chrX	3293808
chrX	4432886
chrX	7571994
chrX	12698241
chrX	1340114
chrX	1023434
chrX	1162417
chrX	1802408
chrX	3810752
chrX	5488818
chrX	9429797
chrX	85365
chrX	3604764
chrX	13660300
chrX	1261154
chrX	5735838
chrX	6626340
chrX	16895320
chrX	6986018
chrX	544287
chrX	8915512
chrX	17389780
chrX	1584608
chrX	3754547
chrX	7071572
chrX	3022430
chrX	6101199
chrX	7323732
chrX	3736443
chrX	1734271
chrX	4525032
chrX	5096216
chrX	4499819
chrX	4902776
chrX	4509290
chrX	2374968
chrX	2043568
chrX	14325312
chrX	11495155
chrX	5312301
chrX	6799937
chrX	4561274
chrX	8933381
chrX	854071
chrX	5863765
chrX	429009
chrX	3228570
chrX	4140944
chrX	4630048
chrX	3930212
chrX	11700955
chrX	10747225
chrX	5488818
chrX	6136494
chrX	4855602
chrX	1279949
chrX	6511546
chrX	4633922
chrX	10947521
chrX	3695512
chrX	15887823
chrX	728252
chrX	12803591
chrX	1685210
chrX	1226069
chrX	5450934
chrX	4213011
chrX	3930060
chrX	4438306
chrX	6088728
chrX	9565045
chrX	10155041
chrX	16650108
chrX	1508150
chrX	4944666
chrX	874263
chrX	16002365
chrX	996580
chrX	12803591
chrX	4954339
chrX	13286774
chrX	8819307
chrX	8129468
chrX	4019010
chrX	6326313
chrX	6791390
chrX	11950344
chrX	1210095
chrX	11890948
chrX	4770768
chrX	6449409
chrX	4008076
chrX	2503326
chrX	6488686
chrX	14460775
chrX	14406709
chrX	12536365
chrX	901911
chrX	14982192
chrX	6824715
chrX	7530218
chrX	7292063
chrX	10786382
chrX	235312
chrX	9634482
chrX	3850148
chrX	11232579
chrX	8949719
chrX	1335734
chrX	8013515
chrX	360026
chrX	13045373
chrX	1336507
chrX	10742789
chrX	8709453
chrX	3996011
chrX	364310
chrX	16487719
chrX	4761301
chrX	2090942
chrX	8817804
chrX	12658367
chrX	4925153
chrX	7884859
chrX	9626787
chrX	10840947
chrX	4958292
chrX	10610485
chrX	6223791
chrX	3364694
chrX	180514
chrX	7350762
chrX	5067693
chrX	6175862
chrX	6402194
chrX	432197
chrX	8365564
chrX	6836948
chrX	4953163
chrX	10799996
chrX	1853011
chrX	3708434
chrX	16441838
chrX	6822981
chrX	3059293
chrX	3951286
chrX	12243983
chrX	6378040
chrX	3364694
chrX	1121994
chrX	8819307
chrX	608276
chrX	10810258
chrX	5907539
chrX	797693
chrX	8971563
chrX	4409045
chrX	3757710
chrX	2602858
chrX	1056944
chrX	6198900
chrX	1755422
chrX	15898034
chrX	6753969
chrX	662753
chrX	63808
chrX	6646647
chrX	62759
chrX	3181674
chrX	2540065
chrX	582452
chrX	9995719
chrX	81783
chrX	10708757
chrX	2150533
chrX	5909774
chrX	6883290
chrX	7016418
chrX	15751083
chrX	6690601
chrX	8557816
chrX	13287665
chrX	10857442
chrX	10717754
chrX	3445779
chrX	745259
chrX	321565
chrX	63808
chrX	3224449
chrX	9578711
chrX	12792859
chrX	7606772
chrX	12448789
chrX	2584649
chrX	4771754
chrX	10022032
chrX	3225725
chrX	6171517
chrX	5359332
chrX	1240146
chrX	4440193
chrX	26903
chrX	5256467
chrX	4550437
chrX	7174562
chrX	15936994
chrX	3332305
chrX	11362758
chrX	938143
chrX	4084381
chrX	1181486
chrX	10194922
chrX	1750361
chrX	8563426
chrX	7764523
chrX	2669617
chrX	2888459
chrX	4026453
chrX	13673406
chrX	1508150
chrX	5492815
chrX	951666
chrX	7359345
chrX	2700326
chrX	292269
chrX	10414816
chrX	8451042
chrX	10960787
chrX	5319216
chrX	3175563
chrX	1921209
chrX	11042015
chrX	599250
chrX	4199989
chrX	6502796
chrX	4167331
chrX	5951625
chrX	6512553
chrX	3317733
chrX	636551
chrX	7867003
chrX	2994576
chrX	3654518
chrX	5241285
chrX	142028
chrX	11584943
chrX	4021561
chrX	9192443
chrX	14204414
chrX	1678923
chrX	228193
chrX	8135082
chrX	15325272
chrX	748282
chrX	3810752
chrX	5364896
chrX	5696206
chrX	5423018
chrX	12589542
chrX	9629762
chrX	5349129
chrX	3379281
chrX	6170798
chrX	1960431
chrX	3153710
chrX	6352845
chrX	3162251
chrX	2537396
chrX	102480
chrX	6743773
chrX	6499164
chrX	13869851
chrX	4297557
chrX	6488252
chrX	7273053
chrX	5067693
chrX	14662331
chrX	13911551
chrX	204209
chrX	11950344
chrX	4897315
chrX	12606493
chrX	244609
chrX	18464119
chrX	8704571
chrX	9409782
chrX	10747225
chrX	5060771
chrX	4005521
chrX	4979897
chrX	14982192
chrX	3655372
chrX	2615381
chrX	2923520
chrX	12163360
chrX	2893220
chrX	452571
chrX	3385355
chrX	1925694
chrX	395010
chrX	11436853
chrX	2249368
chrX	6869717
chrX	8135462
chrX	6799937
chrX	12698241
chrX	15898034
chrX	10022032
chrX	9972360
chrX	5686028
chrX	4816264
chrX	7742585
chrX	2048848
chrX	1884797
chrX	9714113
chrX	37981
chrX	9215728
chrX	11716606
chrX	7551551
chrX	8262600
chrX	11505074
chrX	3325157
chrX	2459010
chrX	4173602
chrX	9028317
chrX	3145672
chrX	2599573
chrX	2937859
chrX	4517397
chrX	2708228
chrX	11854716
chrX	2713036
chrX	12296563
chrX	3692339
chrX	2445827
chrX	12130113
chrX	6153445
chrX	9650305
chrX	2712000
chrX	3964857
chrX	57326
chrX	11377457
chrX	7711062
chrX	11291209
chrX	395965
chrX	7702294
chrX	3573949
chrX	8648369
chrX	5735838
chrX	13436533
chrX	1925694
chrX	8888504
chrX	10184486
chrX	4480564
chrX	124275
chrX	4192713
chrX	4293212
chrX	7517769
chrX	4444951
chrX	1916128
chrX	4289199
chrX	2049311
chrX	294869
chrX	5031616
chrX	357825
chrX	4388661
chrX	1405969
chrX	12492441
chrX	490709
chrX	4400561
chrX	2560083
chrX	3270469
chrX	3951223
chrX	10022032
chrX	6626340
chrX	11539333
chrX	7923757
chrX	10989007
chrX	6062341
chrX	5140598
chrX	3545706
chrX	4905255
chrX	10095383
chrX	14437905
chrX	3556998
chrX	12564780
chrX	2335108
chrX	9872937
chrX	6660724
chrX	136740
chrX	311435
chrX	6940009
chrX	241306
chrX	6925307
chrX	1076244
chrX	5179069
chrX	8847351
chrX	3402849
chrX	2218747
chrX	11700955
chrX	1070758
chrX	1254533
chrX	171989
chrX	1392519
chrX	10280287
chrX	636507
chrX	4758703
chrX	1464259
chrX	403974
chrX	6626050
chrX	133009
chrX	4117736
chrX	2105842
chrX	5907539
chrX	11132487
chrX	2733880
chrX	10747225
chrX	5686404
chrX	4982328
chrX	4196206
chrX	7541544
chrX	3025203
chrX	5103910
chrX	2263588
chrX	12488510
chrX	3085837
chrX	4461623
chrX	3864968
chrX	6575312
chrX	4581786
chrX	133933
chrX	10838769
chrX	1460333
chrX	2755730
chrX	4909991
chrX	2665272
chrX	11432352
chrX	1825388
chrX	4492258
chrX	2023905
chrX	13157956
chrX	10628647
chrX	6030501
chrX	2356396
chrX	813962
chrX	2062488
chrX	250972
chrX	6729341
chrX	6761956
chrX	16029802
chrX	3126321
chrX	4272788
chrX	11432352
chrX	12267564
chrX	7900805
chrX	190561
chrX	4962946
chrX	3564514
chrX	1443950
chrX	4509647
chrX	8430158
chrX	12525358
chrX	1517732
chrX	7288625
chrX	2358298
chrX	9050722
chrX	610188
chrX	3385355
chrX	2105842
chrX	5926948
chrX	2178698
chrX	14939262
chrX	13384497
chrX	1889050
chrX	4110964
chrX	9680838
chrX	5601448
chrX	4018156
chrX	7743980
chrX	10155041
chrX	9140872
chrX	1889342
chrX	7290561
chrX	10462197
chrX	7525873
chrX	8280864
chrX	2373645
chrX	3556998
chrX	4021561
chrX	6511546
chrX	5574072
chrX	2521681
chrX	9611787
chrX	5418746
chrX	43652
chrX	6084205
chrX	997274
chrX	10916838
chrX	1932994
chrX	8542178
chrX	1652488
chrX	9933771
chrX	6321286
chrX	11055538
chrX	523052
chrX	6674749
chrX	11756432
chrX	6297071
chrX	5898036
chrX	1178272
chrX	1760161
chrX	4982328
chrX	5355987
chrX	330075
chrX	14176977
chrX	11914112
chrX	3114857
chrX	8463107
chrX	1754814
chrX	1768500
chrX	5200489
chrX	7151529
chrX	10824830
chrX	8734411
chrX	5865370
chrX	2588994
chrX	2699744
chrX	14537003
chrX	2513537
chrX	2266361
chrX	2665272
chrX	3505175
chrX	5852027
chrX	4568881
chrX	9295033
chrX	884544
chrX	2540065
chrX	9453546
chrX	9901838
chrX	224877
chrX	4845841
chrX	2331860
chrX	125328
chrX	214740
chrX	1443950
chrX	3477118
chrX	8199532
chrX	4585680
chrX	4965299
chrX	12799359
chrX	9487585
chrX	473100
chrX	2937859
chrX	847698
chrX	5786656
chrX	1428987
chrX	9569461
chrX	9621641
chrX	6986855
chrX	1241931
chrX	4084381
chrX	9783517
chrX	16029802
chrX	13079443
chrX	14316412
chrX	4690515
chrX	8896015
chrX	4625703
chrX	3228570
chrX	6175862
chrX	590475
chrX	10521593
chrX	564214
chrX	1755422
chrX	6717945
chrX	2755730
chrX	1074339
chrX	2777079
chrX	6163287
chrX	2431253
chrX	6663698
chrX	10135526
chrX	7784298
chrX	2484199
chrX	59396
chrX	5301451
chrX	441761
chrX	12118865
chrX	10916838
chrX	10119769
chrX	2739656
chrX	10164288
chrX	10606049
chrX	544287
chrX	9014004
chrX	1735614
chrX	990049
chrX	2859352
chrX	4647024
chrX	1378488
chrX	2049311
chrX	1777264
chrX	5005910
chrX	1415342
chrX	3801160
chrX	10382767
chrX	4400561
chrX	5166013
chrX	12551639
chrX	183980
chrX	14827276
chrX	1652488
chrX	3401891
chrX	14204414
chrX	7457665
chrX	2994576
chrX	1961098
chrX	10035678
chrX	6329803
chrX	169003
chrX	10010341
chrX	996580
chrX	3085837
chrX	14840921
chrX	4199989
chrX	13411934
chrX	6001225
chrX	425897
chrX	7285549
chrX	986326
chrX	3809258
chrX	5863765
chrX	12437097
chrX	3968013
chrX	9964361
chrX	3810752
chrX	2374696
chrX	2665272
chrX	4574818
chrX	7089365
chrX	14381783
chrX	1178272
chrX	8415538
chrX	10466124
chrX	1087982
chrX	4615122
chrX	5332957
chrX	12699265
chrX	4002584
chrX	3991531
chrX	2027917
chrX	6187454
chrX	6096463
chrX	3957732
chrX	12253198
chrX	2669617
chrX	7342278
chrX	334295
chrX	1087982
chrX	6709768
chrX	997286
chrX	349847
chrX	839884
chrX	2610774
chrX	9516305
chrX	1419439
chrX	7311757
chrX	16487719
chrX	1415946
chrX	11539333
chrX	2437499
chrX	9714113
chrX	8632611
chrX	13967268
chrX	425897
chrX	4136181
chrX	3095561
chrX	2172181
chrX	11146763
chrX	9654717
chrX	7875594
chrX	5449965
chrX	6930959
chrX	305054
chrX	387006
chrX	4720953
chrX	456446
chrX	4197079
chrX	4178254
chrX	10313780
chrX	71369
chrX	1158908
chrX	6989515
chrX	4417428
chrX	7904775
chrX	8222472
chrX	6292045
chrX	4264706
chrX	14427792
chrX	5312301
chrX	1331250
chrX	7830774
chrX	4635420
chrX	3493493
chrX	1685210
chrX	864265
chrX	3123230
chrX	11102815
chrX	2230812
chrX	871288
chrX	513491
chrX	3592495
chrX	13744523
chrX	6662865
chrX	11584943
chrX	8690782
chrX	6187454
chrX	5586795
chrX	3376759
chrX	2700316
chrX	2048729
chrX	13974249
chrX	13751533
chrX	1624082
chrX	17330602
chrX	3493493
chrX	326671
chrX	8857883
chrX	6727582
chrX	11346238
chrX	7784298
chrX	6386524
chrX	11228143
chrX	4503544
chrX	7370310
chrX	728231
chrX	2866766
chrX	11356580
chrX	8223424
chrX	8581998
chrX	7511
chrX	3861045
chrX	884544
chrX	425397
chrX	7273053
chrX	2578908
chrX	4436
chrX	12202519
chrX	2569061
chrX	4525032
chrX	1764311
chrX	3181627
chrX	8633006
chrX	610188
chrX	4483542
chrX	4553763
chrX	3654518
chrX	13522632
chrX	5461313
chrX	11851925
chrX	7458578
chrX	9660494
chrX	7086400
chrX	4630048
chrX	1500000
chrX	8173645
chrX	14859493
chrX	6772510
chrX	6601890
chrX	3713576
chrX	425397
chrX	7359345
chrX	1585837
chrX	4611199
chrX	10824830
chrX	2863327
chrX	12877324
chrX	10717754
chrX	2522587
chrX	441761
chrX	6381808
chrX	4954339
chrX	12880490
chrX	746409
chrX	100602
chrX	12144541
chrX	7764523
chrX	8337504
chrX	6478867
chrX	4167331
chrX	7380324
chrX	7644753
chrX	7584533
chrX	7714522
chrX	11356580
chrX	4954339
chrX	2141656
chrX	3988413
chrX	4623499
chrX	8677758
chrX	1993149
chrX	9585588
chrX	1876877
chrX	4039356
chrX	4178254
chrX	8428323
chrX	4432886
chrX	2672224
chrX	4940825
chrX	1428751
chrX	10293430
chrX	1644012
chrX	7205294
chrX	8933381
chrX	5065687
chrX	2866766
chrX	26903
chrX	6381808
chrX	10347037
chrX	2237734
chrX	6517765
chrX	6874806
chrX	12128484
chrX	12792859
chrX	3181677
chrX	8313448
chrX	311866
chrX	4259726
chrX	2634309
chrX	11092709
chrX	6938563
chrX	10742789
chrX	5730282
chrX	2675848
chrX	5543257
chrX	2216270
chrX	13998481
chrX	233953
chrX	14676744
chrX	71093
chrX	4778279
chrX	6163287
chrX	1262301
chrX	5786656
chrX	1173511
chrX	10814468
chrX	1644012
chrX	3214703
chrX	2483311
chrX	123955
chrX	2401301
chrX	7353996
chrX	2397479
chrX	2947032
chrX	445296
chrX	16105821
chrX	14982192
chrX	2842450
chrX	2359077
chrX	14204414
chrX	6659823
chrX	1055552
chrX	14579933
chrX	3940585
chrX	5766276
chrX	6404305
chrX	5898036
chrX	1779384
chrX	3354980
chrX	2069564
chrX	4449058
chrX	16835056
chrX	6499410
chrX	6803269
chrX	13571263
chrX	7917756
chrX	9685274
chrX	7350884
chrX	5879464
chrX	111380
chrX	2488611
chrX	9621641
chrX	4494576
chrX	997274
chrX	3714810
chrX	1454485
chrX	4149660
chrX	1888739
chrX	4259726
chrX	2560083
chrX	2228451
chrX	3996011
chrX	2610369
chrX	875800
chrX	3383427
chrX	1506040
chrX	8238089
chrX	12182000
chrX	10946998
chrX	11293317
chrX	98320
chrX	1787074
chrX	2272783
chrX	13319126
chrX	5140598
chrX	6746616
chrX	4568881
chrX	1915378
chrX	7033591
chrX	804022
chrX	2040604
chrX	7626596
chrX	2330662
chrX	8373005
chrX	2474245
chrX	4329167
chrX	7532470
chrX	2850545
chrX	10726251
chrX	3362465
chrX	1695418
chrX	5574072
chrX	3144012
chrX	6217501
chrX	5091012
chrX	6497164
chrX	4527154
chrX	9050722
chrX	4862819
chrX	14744114
chrX	3604764
chrX	6986018
chrX	10297402
chrX	844901
chrX	1728193
chrX	9487585
chrX	3450726
chrX	3523068
chrX	11283479
chrX	4801814
chrX	1772550
chrX	12924142
chrX	361804
chrX	433383
chrX	454548
chrX	57326
chrX	12493435
chrX	827656
chrX	10992126
chrX	1443950
chrX	4713442
chrX	7199457
chrX	11364761
chrX	9463221
chrX	3906991
chrX	2279447
chrX	14076729
chrX	10469074
chrX	4794
chrX	8841134
chrX	143480
chrX	57326
chrX	1916128
chrX	6449409
chrX	4424979
chrX	13865542
chrX	8543850
chrX	6986018
chrX	1547305
chrX	5294736
chrX	9262931
chrX	4611050
chrX	4463431
chrX	9140872
chrX	10298256
chrX	12606493
chrX	10974435
chrX	63808
chrX	897255
chrX	10786382
chrX	3419842
chrX	11291209
chrX	13869851
chrX	13129942
chrX	1786548
chrX	1162417
chrX	2397058
chrX	6052609
chrX	7027787
chrX	9326376
chrX	1877312
chrX	11976200
chrX	1089388
chrX	7277065
chrX	736520
chrX	1234767
chrX	5418746
chrX	8135082
chrX	5766276
chrX	1889342
chrX	102326
chrX	2418348
chrX	383455
chrX	14406709
chrX	12482198
chrX	2474245
chrX	1708563
chrX	4463431
chrX	4701377
chrX	3202476
chrX	2150819
chrX	1871788
chrX	6456389
chrX	16247849
chrX	8451042
chrX	2150819
chrX	3981346
chrX	894806
chrX	3132540
chrX	10947521
chrX	10738593
chrX	4111285
chrX	6014628
chrX	6458026
chrX	8211359
chrX	15573356
chrX	12155921
chrX	6662844
chrX	835410
chrX	12155921
chrX	9373043
chrX	9872019
chrX	8287411
chrX	2842450
chrX	4271062
chrX	953108
chrX	2578908
chrX	4846666
chrX	2818591
chrX	12346482
chrX	9673645
chrX	3090025
chrX	159244
chrX	8759282
chrX	14406709
chrX	7502140
chrX	4901891
chrX	12389961
chrX	35613
chrX	2400839
chrX	2665272
chrX	12265686
chrX	4259838
chrX	10927571
chrX	11446924
chrX	12525358
chrX	62759
chrX	1415342
chrX	15933832
chrX	11377457
chrX	3228570
chrX	5798949
chrX	5766276
chrX	7182868
chrX	4647024
chrX	1173548
chrX	6823100
chrX	10135526
chrX	1500000
chrX	8815951
chrX	4129067
chrX	2354283
chrX	1780238
chrX	14394975
chrX	2022281
chrX	3452656
chrX	986326
chrX	2234802
chrX	3596286
chrX	4614555
chrX	3576687
chrX	1784615
chrX	4868084
chrX	11019306
chrX	2353406
chrX	14476758
chrX	7062382
chrX	10989007
chrX	8373005
chrX	12831712
chrX	1415402
chrX	9971488
chrX	3603910
chrX	485915
chrX	7298949
chrX	5604604
chrX	9090586
chrX	2392628
chrX	4243064
chrX	8781886
chrX	2788806
chrX	4630048
chrX	14040237
chrX	2582672
chrX	1969308
chrX	14122020
chrX	4302180
chrX	6732778
chrX	2237734
chrX	11451019
chrX	9799525
chrX	9534522
chrX	10210873
chrX	244609
chrX	1825388
chrX	6485992
chrX	10345375
chrX	6326313
chrX	1595980
chrX	12570498
chrX	1916128
chrX	10138158
chrX	7714522
chrX	7825902
chrX	4111679
chrX	4277691
chrX	5359332
chrX	7714022
chrX	9448120
chrX	10927571
chrX	3225725
chrX	9793237
chrX	12185568
chrX	7323402
chrX	5340379
chrX	7111803
chrX	7735496
chrX	4617231
chrX	4111818
chrX	4021561
chrX	3150895
chrX	9867533
chrX	1824236
chrX	4944729
chrX	4897315
chrX	2356396
chrX	6054019
chrX	5737565
chrX	413987
chrX	1531086
chrX	2438883
chrX	109666
chrX	8276070
chrX	4129067
chrX	7994115
chrX	5544111
chrX	5584480
chrX	2343598
chrX	4940825
chrX	11283479
chrX	3988413
chrX	12890769
chrX	9300116
chrX	5540486
chrX	2237734
chrX	4446531
chrX	513885
chrX	2622571
chrX	1608402
chrX	8769942
chrX	123023
chrX	3224449
chrX	10298256
chrX	4243064
chrX	4111056
chrX	12322546
chrX	11451503
chrX	5743314
chrX	9315741
chrX	3325157
chrX	12346482
chrX	9719715
chrX	2453019
chrX	1348848
chrX	1361677
chrX	3824921
chrX	8814231
chrX	9255296
chrX	11023092
chrX	845735
chrX	4070695
chrX	8562422
chrX	1764784
chrX	6709768
chrX	4833316
chrX	2234802
chrX	4460069
chrX	9453546
chrX	8001149
chrX	478849
chrX	7048942
chrX	6148959
chrX	12190004
chrX	762285
chrX	12389961
chrX	2074168
chrX	3458472
chrX	13558864
chrX	183980
chrX	6140178
chrX	12369418
chrX	612250
chrX	7205294
chrX	6698579
chrX	8413830
chrX	5007015
chrX	14286197
chrX	1181993
chrX	5845794
chrX	9617123
chrX	10301028
